LSOA Code,Z-Score Decayed
E01000147,-0.13792391183471298
E01000150,-0.20868405306299825
E01000150,0.5091622267717698
E01000151,-0.29772869420540227
E01000151,0.3291581976113108
E01000152,-0.30682832265844806
E01000152,0.041934665110850325
E01000153,-0.3130120681176891
E01000153,0.15459303282659723
E01000154,-0.34375328831023383
E01000154,-0.03069263965636198
E01000156,-0.29498527443152134
E01000156,0.036049401249808655
E01000157,-0.3391069153961236
E01000157,-0.17870932511671184
E01000158,-0.31291048728430515
E01000158,0.015415346163538048
E01000159,-0.29282977570180735
E01000159,-0.01637079172391767
E01000160,-0.23156290053929457
E01000160,0.3841771740812654
E01000161,-0.28515410156129745
E01000161,0.0847686317962466
E01000162,-0.30525049000040133
E01000162,0.2346027409510083
E01000163,-0.3002943171588228
E01000163,-0.01068534628556956
E01000164,-0.1531316472840542
E01000164,1.265553799850995
E01000165,-0.33090132793628124
E01000165,-0.17385969136315724
E01000166,-0.34404526038747396
E01000166,-0.13948675134654226
E01000167,-0.346734007047655
E01000167,-0.08778730217253723
E01000168,-0.3610555681129655
E01000168,-0.20490420633908135
E01000169,-0.3466557835372359
E01000169,-0.1928391182263163
E01000170,-0.32777396108399814
E01000170,0.06415917509504433
E01000171,-0.24350599031545858
E01000171,0.6441594460238987
E01000172,-0.35474667232033463
E01000172,-0.18522298265210377
E01000173,-0.33801945961842855
E01000173,-0.15059517240940923
E01000174,-0.3147898421146731
E01000174,0.15248008020804316
E01000175,-0.3531391522345861
E01000175,-0.17502803592323565
E01000176,-0.3503289862184622
E01000176,-0.07592226813192979
E01000177,-0.32923866456930106
E01000177,-0.05301118225961871
E01000178,-0.30567596104385863
E01000178,-0.06350665626692831
E01000179,-0.34445283101449153
E01000179,-0.16130348148712476
E01000180,-0.35680434785223003
E01000180,-0.13197764775972126
E01000181,-0.30300919146293653
E01000181,0.20170821246572226
E01000182,-0.3050394150314177
E01000182,0.04595347278889478
E01000183,-0.35312091085739516
E01000183,-0.19938421653789254
E01000184,-0.3085719395349228
E01000184,-0.02310601471956735
E01000185,-0.3418961745069835
E01000185,-0.09699382101506607
E01000186,-0.36731370379880035
E01000186,-0.24268646903987617
E01000187,-0.372294149789112
E01000187,-0.14075878502168704
E01000188,-0.34195107984757517
E01000188,0.32936077463954444
E01000189,-0.31654263864470955
E01000189,0.12326131196623794
E01000190,-0.36250905707675773
E01000190,-0.15985919179855404
E01000191,-0.37315212783443574
E01000191,-0.22727964234214695
E01000192,-0.2704495610149619
E01000192,0.6697625261080318
E01000193,-0.2156330947020367
E01000193,1.5410829548062197
E01000194,-0.2533756609796348
E01000194,0.44040674786932593
E01000195,-0.21673705419958053
E01000195,0.23927367314253276
E01000196,-0.2988470729707329
E01000196,0.40948516496909254
E01000197,-0.3263855979509956
E01000197,-0.02906370030035855
E01000198,-0.3089939763808177
E01000198,-0.07051016276519607
E01000199,-0.3509093227849079
E01000199,-0.1672039068260143
E01000200,-0.3209295148851624
E01000200,-0.14776034226762846
E01000201,-0.30968160016221474
E01000201,-0.12033221575814969
E01000202,-0.31189938397217176
E01000202,-0.1868034992847448
E01000203,-0.2844705072844161
E01000203,-0.007220793109375778
E01000204,-0.3231191137371224
E01000204,-0.04950556716112697
E01000205,-0.27627292706481205
E01000205,-0.11693586689675574
E01000206,-0.19622821332224347
E01000206,-0.049227398248707074
E01000207,-0.2870354022347382
E01000207,-0.07881044216521951
E01000208,-0.3040791191896352
E01000208,-0.09875104864038167
E01000209,-0.3074705931574239
E01000209,-0.16247324996726678
E01000210,-0.3067779783878804
E01000210,-0.15267952249839142
E01000211,-0.2695289351944696
E01000211,0.8899845318689157
E01000212,-0.33283699252119225
E01000212,-0.1374489837685276
E01000213,-0.31061506485720036
E01000213,-0.24726969489597234
E01000214,-0.31572219986185784
E01000214,0.00804045149500172
E01000215,-0.3376892265554615
E01000215,-0.023983675682325883
E01000216,-0.3388789803463534
E01000216,-0.14302938488534547
E01000217,-0.34166879396863553
E01000217,-0.21238341339973194
E01000218,-0.3526902160748553
E01000218,-0.025092485996520156
E01000219,-0.3174076454751806
E01000219,0.00645876669730459
E01000220,-0.35243183910575726
E01000220,-0.027286356724531967
E01000221,-0.08781562970841245
E01000221,1.3998159610265366
E01000222,-0.3314415455966006
E01000222,0.05450418865270637
E01000223,-0.23226534278629327
E01000223,0.7063072516772286
E01000224,-0.357081047486626
E01000224,-0.12201860617333056
E01000225,-0.3392401234952236
E01000225,-0.20404142898892197
E01000226,-0.34596734774705695
E01000226,-0.038507211148528085
E01000227,-0.35431844147328856
E01000227,-0.13671197134433077
E01000228,-0.3474441026548888
