LSOA Code,comparison_score,routing_score,annual_crime_rate
E01002579,0.8490409295155072,4.6980818590310145,62.53618992472496
E01002580,1.1674202836413805,5.334840567282761,88.88888888888889
E01002581,0.7727021328427877,4.545404265685575,56.11434621492854
E01002582,0.5750925592671267,4.150185118534253,35.41912632821724
E01002583,1.0793132471844047,5.158626494368809,64.70940683043739
E01002584,1.7518819827319576,6.503763965463915,108.5618354784555
E01002585,0.7910657072388075,4.582131414477615,46.285714285714285
E01002586,0.7154071956643948,4.43081439132879,40.25670945157526
E01002587,1.2173463458200655,5.434692691640131,72.01225740551584
E01002588,1.1771221832143406,5.354244366428681,68.3090705487122
E01002589,1.2954321982647161,5.590864396529432,69.41431670281996
E01002590,1.6331948953435267,6.266389790687054,105.29019003595275
E01002591,0.7847470969307702,4.569494193861541,49.54441913439636
E01002592,2.3644556056457136,7.728911211291427,137.25490196078434
E01002593,1.7902357590531168,6.580471518106234,118.16496756255793
E01002594,1.1448478328842124,5.289695665768425,74.92654260528893
E01002595,1.1445185575843921,5.289037115168784,75.98039215686273
E01002596,1.8889163748248348,6.7778327496496695,124.934106483922
E01002598,2.905541243069558,8.811082486139117,209.28990923651898
E01002599,0.8067817123622193,4.613563424724439,47.21030042918455
E01002600,0.7856017222854972,4.571203444570994,63.843236409608096
E01002601,0.9556523767847384,4.9113047535694765,77.89678675754625
E01002602,0.7246985027714531,4.449397005542906,49.552649690295944
E01002603,0.7195262117690987,4.439052423538198,39.738430583501
E01002604,1.0138872847104161,5.027774569420832,59.96573386636208
E01002605,1.2664344795170477,5.532868959034095,84.61131676361714
E01002606,0.988198485990351,4.9763969719807015,63.69047619047619
E01002607,1.4071757367311017,5.814351473462203,97.60858955588093
E01002608,1.906980983025301,6.813961966050602,133.25540619520748
E01002609,0.701345289834523,4.402690579669046,43.626062322946176
E01002610,1.1098800391682118,5.2197600783364235,84.04384896467722
E01002611,1.3653199737515687,5.730639947503137,85.5374226223973
E01002612,2.65766787766853,8.31533575533706,157.71028037383178
E01002613,0.8068195194148795,4.613639038829759,56.60377358490566
E01002614,1.347517984787319,5.695035969574638,92.60217278841179
E01002615,2.0317486965117757,7.063497393023551,114.54311454311454
E01002616,0.9499288598890891,4.899857719778178,58.44155844155844
E01002617,0.550945246279283,4.1018904925585655,36.92307692307693
E01002618,0.8040397135869546,4.608079427173909,46.47160068846816
E01002619,0.6960185697682897,4.39203713953658,37.77437468095967
E01002620,1.7888453957152834,6.577690791430567,116.25566180171113
E01002621,1.0765170162034285,5.1530340324068575,69.25675675675676
E01002622,0.8261259689317656,4.652251937863531,51.00286532951289
E01002623,1.110060010167767,5.220120020335534,61.83115338882283
E01002624,1.6362449933768317,6.272489986753664,98.4943538268507
E01002625,0.5899977469469013,4.179995493893802,33.452807646356035
E01002626,1.360875492950019,5.721750985900038,83.1353919239905
E01002627,0.8065483560433061,4.613096712086612,43.709391612522154
E01002628,1.0431530698410576,5.086306139682115,62.5
E01002629,1.064400068238634,5.128800136477269,63.916591115140534
E01002630,2.5824336753571733,8.164867350714346,218.59435528500276
E01002631,1.0287392692200992,5.057478538440199,69.42752740560293
E01002632,1.3336159126842388,5.667231825368478,100.64585575888051
E01002633,1.9912975513680367,6.982595102736074,129.35034802784224
E01002634,1.1576705490956694,5.315341098191339,72.05113306217316
E01002635,1.0841867357167494,5.168373471433499,73.90817469204927
E01002636,0.6431231251385717,4.286246250277143,42.70986745213549
E01002637,4.343059407788511,10.0,313.6915077989602
E01002638,1.5359509017479127,6.071901803495825,116.94639956686518
E01002639,0.8769134531195811,4.753826906239162,57.75764439411098
E01002640,1.0504243209942963,5.100848641988593,60.98843322818087
E01002641,2.7620972395846506,8.524194479169301,179.0823877651702
E01002643,1.169118009235489,5.338236018470978,58.62505272037115
E01002645,1.284504257384956,5.569008514769912,73.29136690647482
E01002646,1.155122899791409,5.310245799582818,72.71839921913129
E01002647,0.7765949620542411,4.553189924108482,51.60142348754449
E01002649,1.486810188779383,5.973620377558766,79.44643772424398
E01002650,1.49478536848006,5.98957073696012,91.52139461172742
E01002651,0.8549867452216301,4.70997349044326,55.400111919418016
E01002652,1.4724727272853244,5.944945454570648,100.05589714924538
E01002653,0.5416134882280133,4.083226976456027,39.892183288409704
E01002654,0.41601466981937407,3.832029339638748,27.237354085603112
E01002655,0.5668666496936664,4.133733299387333,35.98580841358338
E01002656,0.5523597835631938,4.104719567126388,31.524926686217007
E01002657,0.7065930661782159,4.413186132356432,47.145102147721325
E01002658,0.5373064082395536,4.074612816479107,41.36429608127722
E01002659,0.47583861930932453,3.951677238618649,28.43601895734597
E01002660,1.1090298664857936,5.218059732971588,81.7575083426029
E01002661,1.6730180390252605,6.3460360780505205,98.65005192107996
E01002662,1.4200664717244482,5.840132943448896,93.62279511533244
E01002663,0.759594709336626,4.5191894186732515,55.305755395683455
E01002665,1.054877165186579,5.109754330373158,64.76530005941771
E01002666,1.049823475036877,5.099646950073754,61.605476042314876
E01002667,1.4042732218572616,5.808546443714523,94.75566150178784
E01002668,1.0377189177621244,5.075437835524249,69.90291262135922
E01002669,0.9912571005777845,4.982514201155569,64.75225225225226
E01002670,0.7765197049750261,4.553039409950053,51.90502484815019
E01002671,0.5305770923421337,4.061154184684267,43.22429906542056
E01002672,1.664005513113492,6.328011026226984,103.55392156862746
E01002673,0.8574496062463928,4.714899212492785,50.55487053020962
E01002674,0.49285100595031905,3.985702011900638,28.74186550976139
E01002675,0.581503642279894,4.163007284559788,47.122441096948634
E01002676,0.7579722144387716,4.515944428877543,48.85226603884638
E01002677,1.732259569264333,6.464519138528666,107.97546012269939
E01002678,3.0182105909118486,9.036421181823698,189.45720250521921
E01002679,1.1413122354821321,5.282624470964264,74.69342251950947
E01002680,0.9941886696639243,4.988377339327848,54.57301667508843
E01002681,3.6875783848603345,10.0,253.4246575342466
E01002682,0.872915803799704,4.745831607599408,54.14273995077932
E01002686,1.864445271016153,6.728890542032306,144.28739693757362
E01002687,0.8542298460751226,4.708459692150245,72.69700332963374
E01002689,0.841178169973098,4.682356339946196,56.03448275862069
E01002690,0.7764050244159958,4.552810048831992,56.8104038329911
E01002691,1.2326987094484316,5.465397418896863,69.76744186046511
E01002692,1.880872133628208,6.761744267256416,140.0107700592353
E01002693,3.3637479951369804,9.727495990273962,250.7171543316122
E01002694,0.8969104960028347,4.793820992005669,60.546875
E01002695,3.763594488299885,10.0,236.52365236523653
E01002696,5.638014309706704,10.0,337.3368146214099
E01002697,1.238282141074613,5.476564282149226,78.20453493752892
E01002698,0.9331179792144717,4.866235958428943,71.05719237435008
E01002699,0.8179476548289838,4.635895309657967,52.23410950283197
E01002700,0.8710838811981745,4.742167762396349,69.27517639512507
E01002701,3.8930898448711755,10.0,323.6118900729108
E01002702,2.9486755085258407,8.897351017051681,259.5089070775157
E01002703,1.3764246553367243,5.752849310673449,86.57810352725608
E01002704,8.147394670659024,10.0,539.1049769970724
E01002706,1.7068410474558704,6.41368209491174,107.98122065727699
E01002707,1.903133361633283,6.806266723266566,125.92592592592591
E01002708,1.6345882886864453,6.269176577372891,108.1208687440982
E01002709,0.8993428832708281,4.798685766541656,65.50951847704367
E01002710,1.6986525736089186,6.397305147217837,129.12912912912913
